ListID,Name,FullName,CompanyName,ContactName,Email,Phone,AltPhone,Fax,BillAddress,BillCity,BillState,BillZip,BillCountry,ShipAddress,ShipCity,ShipState,ShipZip,ShipCountry,CustomerType,Terms,SalesRep,Balance,TotalBalance,CreditLimit,AccountNumber,ResaleNumber,VatNumber,TinNumber,IsVatRegistered,TaxItemRef,TaxCodeRef,IsActive,Notes
80000027-1238680044,MR ANNESLY,MR ANNESLY,MR ANNESLY,,,077 9660006,,,MR ANNESLY,,,,,,,,,,,,,0.00,0.00,0,ANN,,,,0,,,1,
8000036A-1490327831,Mr Arjuna,Mr Arjuna,,,,,,,"Mr Arjuna, No 17/1 , Maddegama,",Kirindiwela,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000032F-1477118325,Mr Bari,Mr Bari,,,,,,,"Mr Bari, Embark",,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004D5-1589188263,Mr Chamod,Mr Chamod,,,,,,,"Mr Chamod, Horana Road",Neboda,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000042A-1531545493,Mr Chitrupa De Silva,Mr Chitrupa De Silva,,,,,,,"Mr Chitrupa De Silva, No 22  3/5, Pediris Road, Colombo 03",Royal Court,,,,,,,,,,,N,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004D3-1588235044,Mr Dharshana (CEB),Mr Dharshana (CEB),,,,,,,"Mr Dharshana (CEB), Nugegoda",,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000005B-1238680047,MR DINESH,MR DINESH,MR DINESH,,,,,,MR DINESH,,,,,,,,,,,,,0.00,0.00,0,DIN,,,,0,,,1,
80000512-1618908630,Mr Elsworth Michael Jansz,Mr Elsworth Michael Jansz,Mr Elsworth Michael Jansz,,,,,,"Mr Elsworth Michael Jansz, No 53/15, Madagodalanda Rd,",Athurugiriya,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004F7-1605522155,Mr H.A.M. Ishara,Mr H.A.M. Ishara,Mr H.A.M. Ishara,,,,,,Mr H.A.M. Ishara,,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003F5-1519387587,Mr Imtiyaz Marikar,Mr Imtiyaz Marikar,,,,,,,"Mr Imtiyaz Marikar, Galle",,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000482-1557126329,Mr Jazeem,Mr Jazeem,,,,,,,Mr Jazeem,,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000370-1491380176,Mr Madura Sonnadara,Mr Madura Sonnadara,,,,,,,"Mr Madura Sonnadara, 302/60 Dr Corea Mwatha",Hokanadara South.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003AA-1504685675,Mr Malintha,Mr Malintha,,,,,,,"Enext Technology (Pvt) Ltd, Mr Malintha, No 6/A, 3rd Lane, , Pitakotte",Kotte,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001D9-1305782605,Mr Mueen,Mr Mueen,MR MUEEN,,,,,,Mr Mueen,,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Non,1,
80000340-1481861955,Mr Prasenna Senanayake  H N B,Mr Prasenna Senanayake  H N B,,,,,,,"Mr Prasanna  Senanayake,  Manager IT, , Information Systems Division, , H N B Towers,",Colombo 10.,,,,,,,,,,,AD,67000.00,67000.00,0,,,,,0,Non VAT,Tax,1,
80000498-1563872245,Mr Ranga Perera,Mr Ranga Perera,,,,,,,"Mr Ranga Perera, R.V Solutions, 167/7 Welivita Road",Malabe,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000050B-1615967764,Mr Saman,Mr Saman,Mr Saman,,,,,,Mr Saman,,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003F2-1519111282,Mr Shiran Wijerathne,Mr Shiran Wijerathne,,,,,,,,Mr Shiran Wijerathne,,0776301669,,,,,,,,,,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
80000493-1562040004,Mr Surendra,Mr Surendra,,,,,,,"Mr Surendra, (Ceat)",,,,,,,,,,,,,25988.00,25988.00,0,,,,,0,Non VAT,Tax,1,
800004D4-1588657893,MR T.Y. Sahith,MR T.Y. Sahith,,,,,,,"Mr T. Y. Sahith, No 719 , Malabe Road",Kottawa,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000354-1486798587,Mr Thisara Perera,Mr Thisara Perera,,,,,,,"Mr Thisara Perera, Kandy Church",Peradeniya.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
8000031B-1470993545,Mr V . Arul,Mr V . Arul,,,,,,,"Mr V .Arul, S.T.P Computer World (Pvt) Ltd","No 48 , First Cross St",First,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000029-1238680044,MRS. AQEELA,MRS. AQEELA,MRS. AQEELA,,,,,,MRS. AQEELA,,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,AQ,,,,0,,,1,
800004D8-1591169256,Mrs. Aqeela Aboo (Paan Paan),Mrs. Aqeela Aboo (Paan Paan),Mrs. Aqeela Aboo,,,,,,Mrs. Aqeela Aboo (Paan Paan),,,,,,,,,,,,AS,20750.00,20750.00,0,,,,,0,Non VAT,Tax,1,
8000051C-1627279318,Mrs. Faraha,Mrs. Faraha,Mrs. Faraha,,,,,,Mrs. Faraha,,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800002FB-1456813365,Mrs.E.Karunakalage,Mrs.E.Karunakalage,Mrs.E.Karunakalage,,,0778852020,,,Mrs.E.Karunakalage,,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800000A3-1238680050,MRS.KRISHANTHI,MRS.KRISHANTHI,MRS.KRISHANTHI,,,,,,MRS.KRISHANTHI,,,,,,,,,,,,,0.00,0.00,0,KRISH,,,,0,,,1,
80000335-1478146328,Mrs Hayley Evans,Mrs Hayley Evans,,,,,,,"Mrs Hayley Evans, No 347 A , Galle Road",Colombo 03,,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000381-1495260774,Mrs Inoka,Mrs Inoka,,,,,,,Mrs Inoka,Netherland,,0770444917,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000CB-1238680052,MS. NANDANI,MS. NANDANI,MS. NANDANI,,,,,,,,MS,,,,,,,,,,,0.00,0.00,0,NANDANI,,,,0,,,1,
80000357-1486963102,Ms.Anusha,Ms.Anusha,,,,,,,"Ms. Anusha, Ananda Coomaraswamy Mawatha",Colombo 03,,,,,,,,,,,L,110325.00,110325.00,0,,,,,0,VAT15%,Tax,1,
800001F5-1315992788,Ms Nazla,Ms Nazla,"MS NAZLA.,",,,,,,,,MS,,,,,,,,,,,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000369-1490247931,MS Technologies (Private) Limited,MS Technologies (Private) Limited,,,,,,,"MS Technologies (Private) Limited, 370 , Galle Road",Colombo 03,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800002C8-1437981307,MTI Consulting,MTI Consulting,MTI Consulting,,Gayan@activelk.com,011 2 683300,,,"MTI Consulting, 75/6 Ward Pl,",Colombo 07.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,VAT15%,...,1,
800003F8-1520004842,MTI Consulting (New Building),MTI Consulting (New Building),,,gayan@activelk.com,,,,"MTI Consulting (Pvt)Ltd, 8th Floor , Aitken Spence Tower 01, No 305 Vauxhall Street, Colombo 02",VAT No,,114254606-700,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800001B0-1280909740,MTV,MTV,MTV Channel (Pvt) Ltd,,,,,,"MTV CHANNEL (PVT) LTD., , 45/3, Braybroke Street,",Colombo 02.,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
800001EA-1313061436,MTV-Ratmalana,MTV-Ratmalana,"MTV CHANNEL (PVT) LTD.,",,,,,,"MTV CHANNEL (PVT) LTD., , 20, 2nd cross street, , Borupana road,",Ratmalana.,,,,,,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,VAT,Tax,1,
80000204-1319699573,MTV Channel (private) Ltd-Pannipitiya,MTV Channel (private) Ltd-Pannipitiya,"MTV CHANNEL (PRIVATE) LTD.,",,,,,,"MTV CHANNEL (PRIVATE) LTD., , 25, Araliya Uyana, , Depanama,",Pannipitiya.,,,,,,,,,,Due on receipt,SM,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004EC-1600252391,MTV Channel (Pvt) Ltd,MTV Channel (Pvt) Ltd,MTV Channel (Pvt) Ltd,,,,,,"MTV Channel (Pvt) Ltd, No:45/3, , Braybrooke Street,",Colombo 02.,,,,,,,,,,,AS,69000.00,69000.00,0,,,,,0,VAT15%,Tax,1,
800000C0-1238680052,MULTI COMM,MULTI COMM,MULTI COMM,Mr HARSHA,,2865658,,,"Mr HARSHA, MULTI COMM",541 NAWALA RD NAWALA,,,,,,,,,,,,0.00,0.00,0,Mr HARSHA,,,,0,,,1,
800003A0-1502883688,Municipal Council,Municipal Council,,,,,,,"Municipal council Nuwara Eliya, Nuwara Eliya",,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000000B-1237878707,MUSLIM AID,MUSLIM AID,MUSLIM AID,,muneer.musthaffa@muslimaidsl.org,2819182,,2815022,"MUSLIM AID, No:22, School Lane, Nawala Road,",Rajagiriya.,,,,,,,,,,Due on receipt,AS,-50.00,-50.00,0,Mu,,,,0,Non VAT,...,1,
800001F1-1314773705,Muslim Commercial Bank,Muslim Commercial Bank,"MUSLIM COMMERCIAL BANK.,",,,,,,"MCB BANK LTD., , 8, Leyden Bastian Road,",,Leyden,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000375-1494765939,My Computers (Pvt) Ltd,My Computers (Pvt) Ltd,,,,,,,"My Computers (Pvt) Ltd, No 528, 6 th Milepost, , Kandy Road., Dalugama,",Kelaniya,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800002D7-1444979406,My Logic Technical Services,My Logic Technical Services,My Logic Technical Services,,,,,,"My Logic Technical Services, No:43, Dehiwala Road,",Pepiliyana.,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000C8-1238680052,MY MEMORY TECHNOLOGY,MY MEMORY TECHNOLOGY,MY MEMORY TECHNOLOGY,,,2717552,,2717552,"MY MEMORY TECHNOLOGY, NO.93, HILL STREET",DEHIWALA,,,,,,,,,,,,0.00,0.00,0,MY,,,,0,,,1,
800004B7-1576142326,MYD Clothing & Accessories,MYD Clothing & Accessories,,,,,,,"MYD Clothing & Accessories, No 7/1/1, Fonseka Road",Mount- Lavinia,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,VAT 8%,Tax,1,
80000464-1549511351,N-able (Pvt) Ltd,N-able (Pvt) Ltd,N-able (Pvt) Ltd,,,,,,"N-able (Pvt) Ltd, No 36, , Bristol Street",Colombo,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000174-1242450519,N.S.H. KARANNAGODA,N.S.H. KARANNAGODA,N.S.H. KARANNAGODA,,,0775364267,,0812204660,"N.S.H. KARANNAGODA, 7/1 D.S.SENANAYAKE VEEDIYA",KANDY,,,,,,,,,,DDU,,0.00,0.00,0,,,,,0,Non VAT,Non,1,
800000C9-1238680052,NABAVIYYAH INSTITUTE,NABAVIYYAH INSTITUTE,NABAVIYYAH INSTITUTE,,,,,,"NABAVIYYAH INSTITUTE, BERUWALA",,,,,,,,,,,,AS,0.00,0.00,0,NABAVIYYAH,,,,0,Non VAT,,1,
80000471-1552476019,Nabhan,Nabhan,Nabhan,,,,,,"Bright Media, 178/G Sambawala Road, , Kanthawatha",Malwana,,,,,,,,,,,L,160550.00,160550.00,0,,,,,0,VAT15%,Tax,1,
800003B9-1507211293,Nadeera Paints (Pvt) Ltd,Nadeera Paints (Pvt) Ltd,,,,,,,"Nadeera Paints (Pvt) Ltd, No, 274/5, Vidyaraja Mawatha, ,  Hokandara South, Hokandara.",VAT -100934930-7000,,,,,,,,,,,AD,0.00,0.00,0,,,100934930-7000,,1,VAT15%,Tax,1,
800000CC-1238680052,NASA NET CAFE,NASA NET CAFE,NASA NET CAFE,MR. PRASHAN,,0773 715817,,,"MR. PRASHAN, NASA NET CAFE, 60 1/1 HAMPDEN LANE",COLOMBO 6,,,,,,,,,,,,0.00,0.00,0,NASA,,,,0,,,1,
8000037A-1494836272,Nashaq Solutions,Nashaq Solutions,,,,,,,"Nashaq Solutions, No 30, Rodrigo Mawatha",Nawala,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
80000315-1468567259,National Chamber Of Exporters Of SL,National Chamber Of Exporters Of SL,,,,,,,"National Chamber Of Exporters Of Srilanka, #532/4K , Sirikotha Lane, , Galle Road,",Colombo 03.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000281-1401102525,National Human Resource Development Counc,National Human Resource Development Counc,NHRDC,,,0113-443510,,,"NHRDC, No:354/2, 7th Floor, , Nipunatha Piyasa,","Narahenpita, Colombo",,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000430-1534389575,Navesta Pharmaceuticals (Pvt) Ltd,Navesta Pharmaceuticals (Pvt) Ltd,Navesta Pharmaceuticals (Pvt) Ltd,,,,,,"Navesta Pharmaceuticals (Pvt) Ltd, No. 107/A,",,Nakandala Road,,Sri Lanka,Navesta Pharmaceuticals (Pvt) Ltd,,Nakandala Road,,Sri Lanka,End User,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000198-1267155779,Nawaloka Construction Company Limited,Nawaloka Construction Company Limited,Nawaloka Construction Company Limited,,,,,,"NAWALOKA CONSTRUCTION CO. LTD., , 115, Sir James Peiris Mawatha,",,Sir James,,,Nawaloka Construction Company Limited,,Sir James,,,,Net 30,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000258-1381126370,NDB Wealth Management,NDB Wealth Management,NDB Wealth Management,,,2303232,,2303237,"NDB Wealth Management, NDB - EDB Tower (Ground Floor), No:42, , Nawam Mawatha,",Colombo 02.,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,NBT,Tax,1,
800004F5-1603790208,Nekzone Business System,Nekzone Business System,Nekzone Business System,,,,,,"Nekzone Business System, 970/1/B/1 Thalangama North",Malabe,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800003FA-1520340527,Neo Graphics (Pvt) Ltd,Neo Graphics (Pvt) Ltd,,,,,,,"Neo Graphics (Pvt) Ltd, No 44, , Udahamulla Station Rd",Nugegoda,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000CD-1238680052,NERO TECHNOLOGIES,NERO TECHNOLOGIES,NERO TECHNOLOGIES,,,,,,"NERO TECHNOLOGIES, 6 1/2, HEKATHA ROAD",WATHTHALA,,,,,,,,,,,,0.00,0.00,0,NERO,,,,0,,,1,
800002F1-1454930671,Netcore Solutions,Netcore Solutions,Netcore Solutions,,,,,,"Netcore Solutions, No:95A, Old Kottawa Road,",,Old,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,...,1,
800004CC-1583134382,Netnotch Holdings (Pvt) Ltd,Netnotch Holdings (Pvt) Ltd,Netnotch Holdings (Pvt) Ltd,,,,,,"Netnotch Holdings (Pvt) Ltd, No. 275, Lotus Building, , Nawala Road,",Nawala,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000027C-1395640995,Network Information Technologies (Pvt) Lt,Network Information Technologies (Pvt) Lt,Network Information Technologies (Pvt) Lt,,,0115-058962,,011-2433838,"Network Information Technologies (Pvt) Lt, No:253/7, Polhengoda Road,",Colombo 05,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,...,1,
800000CE-1238680052,NEW COMMUNICATION,NEW COMMUNICATION,NEW COMMUNICATION & INTERNET CAFE,NEW COMMUNICATION,,2591327,,2553610,"NEW COMMUNICATION, NEW COMMUNICATION & INTERNET CAFE",151 HAVELOCK RD THIMBRIGASYAYA,CO,,,,,,,,,,,0.00,0.00,0,NEW,,,,0,,,1,
800000CF-1238680052,NEW DLEUHZ (PVT) LTD,NEW DLEUHZ (PVT) LTD,NEW DLEUHZ (PVT) LTD,,,,,,"NEW DLEUHZ (PVT) LTD, 188C STANLY TILAKARATNA MW",NUGEGODA,,,,,,,,,,,,0.00,0.00,0,NEW D,,,,0,,,1,
80000098-1238680050,NEW JAYALANKA STORES,NEW JAYALANKA STORES,NEW JAYALANKA STORES,,,,,,"NEW JAYALANKA STORES, 2 MAIN STREET",GALLE,,,,,,,,,,,,0.00,0.00,0,JAYA,,,,0,,,1,
80000268-1389326840,New Life Literature (Pvt) Ltd.,New Life Literature (Pvt) Ltd.,New Life Literature (Pvt) Ltd.,,,,,,"New Life Literature (Pvt) Ltd., Spur Road 4, E.P.Z",Katunayake,,,,,,,,,,,AS,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000013D-1238680058,NEW WOW INTERNET CAFE,NEW WOW INTERNET CAFE,NEW WOW INTERNET CAFE,,,,,,"NEW WOW INTERNET CAFE, 107 A1 HILL STREET DEHIWALA",,,,,,,,,,,,,0.00,0.00,0,WOW,,,,0,,,1,
800003F1-1518671243,Nexsa High Tech Solution (Pvt) Ltd,Nexsa High Tech Solution (Pvt) Ltd,,,kalyani@nexsa.lk,,,,"Nexsa High Tech Solution (Pvt) Ltd, No 138, Bandaranayaka Mawatha",Ratnapura,,,,,,,,,,,AD,65136.00,65136.00,0,,,,,0,VAT15%,Tax,1,
800004C8-1581665627,Next IT Solutions,Next IT Solutions,Next IT Solutions,,,,,,"Next IT Solutions, No. 782, Ransalu Building, , Samurdi Mawatha,",Heiyanthuduwa,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000D3-1238680053,NEXT SOURCING,NEXT SOURCING,NEXT SOURCING,,,,,,NEXT SOURCING,,,,,,,,,,,,,0.00,0.00,0,NS,,,,0,,,1,
800004F8-1606303803,NextEn (Pvt) Ltd,NextEn (Pvt) Ltd,NextEn (Pvt) Ltd,,,,,,"NextEn (Pvt) Ltd, 719/1, Sri Jayawardenepura",Kotte,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000514-1620368936,NextGen Holdings,NextGen Holdings,NextGen Holdings,,,,,,"NextGen Holdings, 385/1, 2 / 2 - JT Complex, ",Galle Road,,10350,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000D0-1238680053,NILAN PRATHEEP,NILAN PRATHEEP,NILAN PRATHEEP,,,,,,"NILAN PRATHEEP, BORALASGAMUWA",,,,,,,,,,,,,0.00,0.00,0,NIL,,,,0,,,1,
80000499-1564549699,Nimbus Venture (Pvt) Ltd,Nimbus Venture (Pvt) Ltd,Nimbus Venture (Pvt) Ltd,,,,,,"Nimbus Venture (Pvt) Ltd, 23/135, , Diyawannawa Gardens",Nugegoda.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800004E6-1598085636,Nimby Technologies (Pvt) Ltd,Nimby Technologies (Pvt) Ltd,Nimby Technologies (Pvt) Ltd,,,,,,"Nimby Technologies (Pvt) Ltd, # 73a , Welikadawatte Road, , Nawala Road",Rajagiriya,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000021C-1337750006,NOLIMIT,NOLIMIT,NOLIMIT,,info@nolimit.lk,011-2737441,,011-2718774,"NOLIMIT, , No.18, , Kawdana Road,",Dehiwala.,,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000219-1336469615,North Link Engineering (Pvt)Ltd,North Link Engineering (Pvt)Ltd,North Link Engineering (Pvt)Ltd,,,,,,"North Link Engineering (Pvt)Ltd, , No:20, , 1st Cross Street,",Vavuniya.,,,,,,,,,,,Y,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000D2-1238680053,NOVACO SECURITY SERVICES (PVT) LTD,NOVACO SECURITY SERVICES (PVT) LTD,NOVACO SECURITY SERVICES (PVT) LTD,,,2504444,2504466,,"NOVACO SECURITY SERVICES (PVT) LTD, 422/1, HAVELOCK ROAD,",COLOMBO,,,,,,,,,,,,0.00,0.00,0,NO,,,,0,,,1,
80000262-1387879519,Novaco Security Services (Pvt)Ltd,Novaco Security Services (Pvt)Ltd,Novaco Security Services (Pvt)Ltd,,,,,,"R. A  Athula Perera, Novaco Security Services (Pvt) Ltd, No:321/15, Sirinanda, Jothikarama Road",(3rd Lane) Pannipitiya,,,,,,,,,,,AS,9000.00,9000.00,0,,,,,0,VAT15%,...,1,
80000297-1410855678,OdloVFX Private Limited,OdloVFX Private Limited,OdloVFX Private Limited,,,777 364 048,112 598 439,,"OdloVFX Private Limited, 435/15A, Longdon Hill,",Colombo 05,,,,,,,,,,,E,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
80000241-1367581508,OKELTA Doctering Your IT Solution,OKELTA Doctering Your IT Solution,OKELTA Doctering Your IT Solution,,,,,,"OKELTA., Okelta Technolgies., No 60A, Old Kasbewa Road, , Gangodawila,",Nugegoda,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,NBT 1%,Tax,1,
800002FF-1458555278,Okelta Technologies,Okelta Technologies,Okelta Technologies,,,,,,"Okelta Technologies, No:36/5/1/1, Parakum Mawata, , Nawala Road,",Nugegoda.,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,...,1,
80000436-1536134794,One Plus Solutions,One Plus Solutions,,,,,,,"One Plus Solutions, 144/7A, Middle Way, Kawdana Road",Dehiwala.,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000390-1499145153,One Solutions,One Solutions,,,,,,,"One Solution, Level 26 East Tower, , World Trade Cenre, , Echelon Square, ",Colombo,Western,00100,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000483-1557293932,Onethro Com Net Services,Onethro Com Net Services,Onethro Com Net Services,,,,,,"Onethro Com Net Services, 100 Udayapura",Thalangama South,,,Sri Lanka,,,,,,,,SK,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800001E6-1311821713,Onvi Debug Solutions (pvt) Ltd,Onvi Debug Solutions (pvt) Ltd,"ONVI DEBUG SOLUTIONS (PVT) LTD.,",,,,,,"ONVI DEBUG SOLUTIONS (PVT) LTD., , 58, 42nd Lane, Wellawatte,",,42nd,,,,,,,,,Due on receipt,AS,0.00,0.00,0,,,,,0,Non VAT,Tax,0,
800002DC-1448618069,Onvi Debug Solutions (Pvt)Ltd,Onvi Debug Solutions (Pvt)Ltd,Onvi Debug Solutions (Pvt)Ltd,,,,,,"Onvi Debug Solutions (Pvt)Ltd, No:58, 42nd Lane, , Wellawatte,",colombo 06,,,,,,,,,,,dil,0.00,0.00,0,,,,,0,Non VAT,...,1,
8000023E-1365654816,Open Systems Integrators,Open Systems Integrators,Open Systems Integrators (Pvt) Ltd,,smbsales@eopensys.com,,,,"Open Systems Integrators (Pvt) Ltd, Methodist Central Bldg","2nd Floor, 252, Galle Road, Col","252, Galle Road",,,Open Systems Integrators (Pvt) Ltd,"2nd Floor, 252, Galle Road",252,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000379-1494834149,Optimal Solutions,Optimal Solutions,,,,,,,"Optimal Solutions, No 18/3 , Fife Road,",Colombo 05,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000510-1616742387,Optimal Solutions.,Optimal Solutions.,Optimal Solutions,,,,,,"Optimal Solutions, 8, Pathiba Road,",Colombo 05,,,,,,,,,,,A,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000032B-1475659116,Origin Business Solutions,Origin Business Solutions,,,,,,,"Origin Business Solutions, No 118, 1/3, Spencer Plaza, , Maliban Street,",Colombo 11,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000413-1525248870,Orit Apparels Lanka (Pvt) Ltd-Seethawaka,Orit Apparels Lanka (Pvt) Ltd-Seethawaka,,,,,,,"Orit Apparels Lanka (Pvt) Ltd- Seethawaka, D1,",,Seethawaka Industrial,,Sri Lanka,,,,,,,,L,0.00,0.00,0,,,,,0,VAT15%,Tax,1,
800003A7-1504338084,Orit Apparels Lanka (Pvt)Ltd,Orit Apparels Lanka (Pvt)Ltd,,,,Nalinda 2154400,,,"Orit  Apparels Lanka (Pvt) Ltd, 07-02 East Tower, , Echelon Square, World Trade Centre ,",Colombo 01,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
80000454-1542629398,Orit Ethiopia- Indochine Apparel PLC,Orit Ethiopia- Indochine Apparel PLC,,,,,,,"Indochine Apparel PLC- Denim Project, Unit -02, Block 9, 10, 11, Hawassa Industrial Park",Hawasa,,,Ethiopia,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
8000018B-1261117022,Otley Printers,Otley Printers,Otley Printers ( Pvt ) Ltd.,,,,,,"Otley Printers ( Pvt ) Ltd., Wattala.",,,,,,,,,,,Due on receipt,SS,0.00,0.00,0,,,,,0,VAT,Tax,1,
800003B5-1506400417,Owen Design Studio,Owen Design Studio,,,,,,,"Owen Design Studio, , 21 Carmel Road,",Colombo 03,,,,,,,,,,,L,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800004EA-1599799186,P.K.B. Samaradiwakara,P.K.B. Samaradiwakara,P.K.B. Samaradiwakara,,,,,,"P.K.B. Samaradiwakara, Epitawaththa, Galgamuwa, , Maharachchimulla",Alawwa,,,,,,,,,,,AD,0.00,0.00,0,,,,,0,Non VAT,Tax,1,
800000D4-1238680053,P T INTERNET CAFE,P T INTERNET CAFE,P T INTERNET CAFE,,,,,,P T INTERNET CAFE,,,,,,,,,,,,,0.00,0.00,0,P T,,,,0,,,1,
8000038F-1499143989,Paan Paan,Paan Paan,,,,,,,"Lanka Premier Foods (Pvt) Ltd, No 84, Lorenz Road",Colombo 04,,,,,,,,,,,AS,6000.00,6000.00,0,,,,,0,VAT 8%,Tax,1,
800000D5-1238680053,PACE TRADING INTERNATIONAL (PVT) LTD,PACE TRADING INTERNATIONAL (PVT) LTD,PACE TRADING INTERNATIONAL (PVT) LTD,,sales@pace.lk,420 1188,,420 2244,"PACE TRADING INTERNATIONAL (PVT) LTD, 40 Woodland Avenue,",Kohuwala,,,Sri Lanka,,,,,,,,,0.00,0.00,0,PACE,,,,0,,,1,
800002FE-1458103047,Pacific Manning Agency Colombo(Pvt)Ltd,Pacific Manning Agency Colombo(Pvt)Ltd,Pacific Manning Agency Colombo(Pvt)Ltd,,,0115-376340,,,"Pacific Manning Agency Colombo(Pvt)Ltd, No:61, , W.A.D.Ramanayaka Mawatha,",Colombo 02,,,,,,,,,,,A,0.00,0.00,0,,,,,0,VAT15%,...,1,
